id,category,topic,age_min_months,age_max_months,title,content,tips,avoid,keywords,questions,medical_disclaimer,source_id,source_section
KB0107,Dấu hiệu cần khám,Đánh giá tình trạng chung,0,24,Tìm trợ giúp khi trẻ có dấu hiệu bệnh nặng,"Khó thở, tím tái, co giật, khó đánh thức, mất nước rõ, phát ban không mất màu khi ấn hoặc tình trạng xấu nhanh cần được đánh giá khẩn cấp.","[""Tin vào cảm nhận khi thấy trẻ khác thường."", ""Chuẩn bị thông tin về tuổi, triệu chứng, nhiệt độ, lượng bú/ăn và số tã ướt."", ""Gọi dịch vụ cấp cứu địa phương khi có dấu hiệu đe dọa tính mạng.""]",[],"[""đánh giá tình trạng chung"", ""chăm sóc trẻ 0-2 tuổi"", ""dấu hiệu cần khám""]","[""Tìm trợ giúp khi trẻ có dấu hiệu bệnh nặng như thế nào?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC03,Đánh giá tình trạng chung
KB0108,Nuôi con bằng sữa mẹ,Bú mẹ hoàn toàn,0,6,Nuôi con hoàn toàn bằng sữa mẹ trong khoảng sáu tháng đầu,"Trong khoảng sáu tháng đầu, sữa mẹ có thể đáp ứng nhu cầu dinh dưỡng và chất lỏng của trẻ khỏe mạnh sinh đủ tháng. Sau đó, tiếp tục cho bú cùng với thức ăn bổ sung.",[],[],"[""bú mẹ hoàn toàn"", ""trẻ dưới 6 tháng"", ""sữa mẹ""]","[""Bé dưới 6 tháng có cần ăn hoặc uống thêm gì không?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC04,p.9–10 – Eating Statement 1
KB0109,Nuôi con bằng sữa mẹ,Tiếp tục bú mẹ,6,24,Tiếp tục cho trẻ bú mẹ cùng với ăn bổ sung,"Khi bắt đầu thức ăn bổ sung vào khoảng sáu tháng, có thể tiếp tục cho trẻ bú mẹ đến hai tuổi hoặc lâu hơn. Bất kỳ thời gian bú mẹ nào cũng có lợi.",[],[],"[""bú mẹ đến 2 tuổi"", ""ăn dặm và bú mẹ""]","[""Ăn dặm rồi có nên tiếp tục cho bú mẹ không?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC04,p.9–10 – Eating Statement 1
KB0110,Nuôi con bằng sữa mẹ,Bú theo nhu cầu,0,6,Cho bú theo dấu hiệu đói của trẻ,"Trẻ bú mẹ nên được cho bú theo nhu cầu. Trong những tuần đầu, trẻ có thể bú thường xuyên, kể cả ban đêm; bú đều và thường xuyên giúp thiết lập nguồn sữa.","[""Quan sát dấu hiệu đói thay vì chỉ dựa vào đồng hồ."", ""Nếu trẻ còn đói sau một bên vú, có thể cho bú bên còn lại.""]",[],"[""bú theo nhu cầu"", ""bé bú nhiều lần""]","[""Bao lâu nên cho trẻ sơ sinh bú một lần?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC04,p.12 – How often should a baby be breastfed?
KB0111,Nuôi con bằng sữa mẹ,Theo dõi trẻ bú đủ,0,6,Đánh giá trẻ nhận đủ sữa qua nhiều dấu hiệu,"Mức độ thèm bú, tăng cân và số tã ướt là các dấu hiệu giúp đánh giá trẻ nhận được bao nhiêu sữa. Không nên chỉ dựa vào thời gian bú của từng cữ.",[],[],"[""bé bú đủ"", ""tã ướt"", ""tăng cân""]","[""Làm sao biết bé bú đủ sữa?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC04,p.12 – How often should a baby be breastfed?
KB0112,Sữa mẹ vắt,Vệ sinh dụng cụ,0,12,Làm sạch dụng cụ sữa sau mỗi lần dùng và khử khuẩn theo nguy cơ,"Rửa sạch các bộ phận tiếp xúc với sữa sau mỗi lần dùng và để khô hoàn toàn. Khử khuẩn hằng ngày đặc biệt quan trọng khi trẻ dưới 2 tháng, sinh non hoặc suy giảm miễn dịch; với trẻ lớn hơn và khỏe mạnh, làm sạch kỹ sau mỗi lần dùng thường là đủ.","[""Rửa tay trước khi vắt sữa hoặc xử lý dụng cụ."", ""Không đặt bộ phận đã rửa trực tiếp lên khăn bếp đã dùng; để khô tự nhiên trên bề mặt sạch.""]",[],"[""bảo quản sữa mẹ"", ""khử khuẩn bình sữa""]","[""Dụng cụ hút và chứa sữa mẹ cần vệ sinh thế nào?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC04,p.14 – Storing and using expressed breast milk | Đối chiếu hướng dẫn hiện hành 2026
KB0113,Sữa mẹ vắt,Bảo quản ở nhiệt độ phòng,0,12,Thời gian bảo quản sữa mẹ ở nhiệt độ phòng,"Trong hướng dẫn này, sữa mẹ vắt có thể được giữ trong hộp đậy kín tối đa khoảng 4 giờ ở nhiệt độ phòng dưới 24°C.",[],"[""Không để sữa ở nơi nóng hoặc dưới ánh nắng.""]","[""sữa mẹ để ngoài bao lâu""]","[""Sữa mẹ để ở nhiệt độ phòng được bao lâu?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC04,p.14 – Table 1
KB0114,Sữa mẹ vắt,Bảo quản trong tủ lạnh,0,12,Bảo quản sữa mẹ trong ngăn mát tối đa bốn ngày,"Sữa mẹ mới vắt có thể được bảo quản trong ngăn mát ở khoảng 4°C hoặc lạnh hơn tối đa 4 ngày. Đặt sữa sâu bên trong tủ lạnh, không để ở cánh cửa nơi nhiệt độ dao động.",[],[],"[""sữa mẹ ngăn mát"", ""72 giờ""]","[""Sữa mẹ để ngăn mát được bao lâu?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC04,p.14 – Table 1 | Đối chiếu hướng dẫn hiện hành 2026
KB0115,Sữa mẹ vắt,Bảo quản đông lạnh,0,12,Bảo quản sữa mẹ trong ngăn đông: sáu tháng là tốt nhất,"Với ngăn đông duy trì nhiệt độ ổn định, dùng sữa trong khoảng 6 tháng là tốt nhất; tối đa 12 tháng vẫn được chấp nhận. Không dùng các mốc 2 tuần hoặc 3–6 tháng theo kiểu ngăn đông cũ làm quy tắc chung.","[""Ghi ngày vắt và dùng sữa cũ trước."", ""Đặt sữa sâu bên trong ngăn đông, không để ở cửa.""]",[],"[""trữ đông sữa mẹ"", ""sữa mẹ tủ đông""]","[""Sữa mẹ đông lạnh giữ được bao lâu?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC04,p.14 – Table 1 | Đối chiếu hướng dẫn hiện hành 2026
KB0116,Sữa mẹ vắt,Rã đông và làm ấm,0,12,Làm ấm sữa mẹ bằng nước ấm,Có thể đặt túi hoặc bình sữa trong bát nước nóng đến khi sữa vừa ấm. Kiểm tra vài giọt ở mặt trong cổ tay trước khi cho trẻ bú.,[],"[""Không dùng lò vi sóng vì sữa có thể nóng không đều và làm bỏng miệng, họng trẻ."", ""Không làm sữa quá nóng.""]","[""hâm sữa mẹ"", ""rã đông sữa mẹ""]","[""Hâm sữa mẹ như thế nào an toàn?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC04,p.14–15 – Warming expressed breast milk
KB0117,Bú bình,Gắn kết khi bú bình,0,12,Tạo tương tác gần gũi khi cho trẻ bú bình,"Khi cho trẻ bú bình, nên bế trẻ gần người, duy trì giao tiếp bằng mắt và trò chuyện. Có thể đổi bên bế giữa hoặc giữa các cữ để khuyến khích vận động mắt và đầu.",[],[],"[""bú bình đúng cách"", ""gắn kết với bé""]","[""Cho bé bú bình thế nào để vẫn tạo gắn kết?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC04,p.15 – Bottle feeding
KB0118,Bú bình,Tư thế bú bình,0,12,Giữ trẻ ở tư thế hơi thẳng khi bú bình,"Giữ trẻ ở tư thế nửa ngồi, không để đầu ngửa ra sau. Giữ bình gần nằm ngang và chỉ hơi nghiêng để sữa không chảy quá nhanh.",[],"[""Không cho trẻ nằm phẳng khi bú.""]","[""tư thế bú bình"", ""paced bottle feeding""]","[""Tư thế bú bình an toàn là gì?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC04,p.15 – Responsive bottle feeding
KB0119,Bú bình,Cho bú đáp ứng,0,12,Tạm dừng để kiểm tra trẻ còn muốn bú hay không,"Trong cữ bú bình, nên thỉnh thoảng dừng lại và quan sát. Không thúc ép trẻ uống hết bình khi trẻ có dấu hiệu no; có thể cho thêm nếu trẻ vẫn biểu hiện đói sau khi uống hết.",[],[],"[""bé không uống hết bình"", ""dấu hiệu no""]","[""Có cần ép bé uống hết bình sữa không?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC04,p.15 – Responsive bottle feeding
KB0120,Bú bình,An toàn khi dùng bình,0,12,Không kê bình hoặc để trẻ ngủ với bình sữa,"Trẻ không nên tự bú bằng bình được kê cố định và không nên được đặt ngủ cùng bình. Điều này có thể làm tăng nguy cơ sặc, hóc, sâu răng và viêm tai.",[],"[""Không để bình sữa trong miệng khi trẻ ngủ."", ""Không kê bình rồi rời khỏi trẻ.""]","[""kê bình sữa"", ""ngủ với bình sữa""]","[""Có được kê bình cho bé tự bú không?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC04,p.15 – Safety considerations
KB0121,Sữa công thức,Nguồn sữa thay thế dưới 12 tháng,0,12,Sữa công thức thương mại là lựa chọn thay thế khi không thể bú mẹ,"Khi không thể cho bú mẹ, sữa công thức dành cho trẻ sơ sinh là nguồn sữa thay thế phù hợp trong năm đầu. Thức ăn bổ sung vẫn được bắt đầu vào khoảng sáu tháng.",[],[],"[""sữa công thức dưới 1 tuổi""]","[""Không thể cho bú mẹ thì nên dùng loại sữa nào?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC04,p.17 – Infant formula
KB0122,Sữa công thức,Đồ uống sữa không phù hợp dưới 12 tháng,0,12,Không dùng sữa bò hoặc sữa thực vật làm đồ uống chính trước một tuổi,"Sữa bò, các loại đồ uống thực vật, sữa đặc và sữa cô đặc không được khuyến nghị làm đồ uống thay thế sữa mẹ hoặc sữa công thức cho trẻ dưới 12 tháng.",[],[],"[""sữa bò dưới 1 tuổi"", ""sữa hạt cho bé""]","[""Bé dưới một tuổi uống sữa bò hoặc sữa hạt được không?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC04,p.17 – Infant formula
KB0123,Sữa công thức,Sữa giai đoạn 1 và 2,0,12,Chọn sữa công thức đúng nhóm tuổi,Sữa giai đoạn 1 có thể phù hợp từ sơ sinh đến 12 tháng dù nhãn ghi 0–6 tháng. Sữa giai đoạn 2 chỉ dành cho trẻ 6–12 tháng và không dùng cho trẻ dưới sáu tháng.,[],[],"[""sữa số 1"", ""sữa số 2""]","[""Sữa công thức giai đoạn 1 và 2 khác nhau thế nào?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC04,p.17 – Infant formula products
KB0124,Sữa công thức,Dị ứng đạm sữa bò,0,12,Sữa dê hoặc sữa cừu không thay thế được khi dị ứng đạm sữa bò,"Protein trong sữa công thức từ dê hoặc cừu tương tự protein sữa bò, nên không phù hợp cho trẻ dị ứng đạm sữa bò. Trẻ nghi dị ứng cần được bác sĩ đánh giá và chọn công thức chuyên biệt.",[],[],"[""dị ứng đạm sữa bò"", ""sữa dê""]","[""Bé dị ứng sữa bò có thể chuyển sang sữa dê không?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC04,p.17 – Infant formula products
KB0125,Sữa công thức,Sữa công thức đậu nành,0,12,Chỉ dùng sữa công thức đậu nành theo tư vấn chuyên môn,Sữa công thức từ đậu nành không được khuyến nghị cho trẻ dưới sáu tháng và chỉ nên dùng theo chỉ định y tế hoặc sau khi trao đổi với chuyên gia dinh dưỡng.,[],[],"[""sữa đậu nành trẻ sơ sinh""]","[""Có nên dùng sữa công thức đậu nành cho bé không?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC04,p.17 – Infant formula products
KB0126,Sữa công thức,Không tự làm sữa công thức,0,12,Không dùng công thức sữa tự pha chế tại nhà,Sữa công thức tự làm tại nhà có thể không cung cấp đúng tỷ lệ dưỡng chất và có nguy cơ chứa thành phần không an toàn hoặc bị nhiễm khuẩn.,[],"[""Không tự pha sữa từ công thức trên mạng hoặc công thức dân gian.""]","[""sữa công thức tự làm""]","[""Có thể tự làm sữa công thức cho bé tại nhà không?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC04,p.18 – Infant formula products
KB0127,Sữa công thức,Pha sữa ngay trước cữ bú,0,12,Ưu tiên pha bình sữa mới ngay trước mỗi cữ,Sữa bột không vô khuẩn. Nên pha càng gần thời điểm cho bú càng tốt để hạn chế vi khuẩn phát triển.,[],[],"[""pha sữa trước cữ bú""]","[""Nên pha sữa công thức trước bao lâu?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC04,p.18 – Preparing infant formula
KB0128,Sữa công thức,Tỷ lệ nước và bột,0,12,Cho đúng lượng nước vào bình trước khi thêm bột,"Đong chính xác lượng nước vào bình đã vệ sinh trước, sau đó thêm đúng số muỗng gạt ngang theo nhãn. Chỉ dùng muỗng đi kèm vì kích thước muỗng có thể khác giữa các hãng.",[],"[""Không đổi muỗng giữa các loại sữa."", ""Không nén chặt hoặc vun đầy muỗng bột.""]","[""pha sữa đúng tỷ lệ"", ""muỗng sữa""]","[""Khi pha sữa nên cho nước hay bột vào trước?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC04,p.18–19 – Preparing infant formula
KB0129,Sữa công thức,Không thêm thức ăn vào bình,0,12,Không cho bột ngũ cốc hoặc thức ăn khác vào bình sữa,"Không thêm ngũ cốc, bột gạo hoặc thành phần khác vào bình sữa. Việc này làm sai tỷ lệ dinh dưỡng và có thể tăng nguy cơ hóc.",[],[],"[""cho bột vào bình sữa"", ""ngũ cốc trong bình""]","[""Có nên cho bột ăn dặm vào bình sữa không?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC04,p.18 – Preparing infant formula
KB0130,Sữa công thức,Thời hạn dùng sau khi pha,0,12,Bỏ sữa công thức trong vòng một giờ từ khi bắt đầu bú,Sữa công thức đã pha cần được dùng trong vòng 2 giờ sau khi pha và trong vòng 1 giờ kể từ khi trẻ bắt đầu bú. Bỏ ngay phần còn lại trong bình sau cữ bú; không làm lạnh lại để dùng sau.,[],[],"[""sữa công thức pha để được bao lâu""]","[""Sữa công thức pha rồi để được bao lâu?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC04,p.18–19 – Preparing infant formula | Đối chiếu hướng dẫn hiện hành 2026
KB0131,Sữa công thức,Bảo quản bình pha trước,0,12,Chỉ giữ lạnh sữa công thức chưa bắt đầu bú tối đa 24 giờ,"Nếu bình đã pha chưa được dùng trong vòng 2 giờ, phải làm lạnh ngay và dùng trong 24 giờ. Khi vận chuyển, giữ liên tục ở nhiệt độ lạnh phù hợp hoặc chuẩn bị theo hướng dẫn hiện hành của sản phẩm và cơ quan y tế.",[],"[""Bỏ bình đã để ngoài quá 2 giờ hoặc đã quá 1 giờ kể từ khi trẻ bắt đầu bú."", ""Không cất lại phần sữa trẻ đã bú dở.""]","[""pha sữa trước"", ""bảo quản sữa công thức""]","[""Có thể pha sữa công thức trước rồi để tủ lạnh không?""]","Thông tin này không thay thế tư vấn, chẩn đoán hoặc điều trị của bác sĩ hay nhân viên y tế.",SRC04,p.19 – Preparing formula in advance | Đối chiếu hướng dẫn hiện hành 2026
